URL,Lokasi,Harga
https://www.properti123.com/properti-jual/12276-dijual-rumah-cluster-mewah-di-cilandak-kko-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.45 Milliar
https://www.properti123.com/properti-jual/12267-dijual-murah-rumah-cluster-di-jln-panjang-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.88 Milliar
https://www.properti123.com/properti-jual/12265-rumah-baru-dekat-lenteng-agung-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.5 Milliar
https://www.properti123.com/properti-jual/12264-dijual-termurah-rumah-non-cluster-di-kahfi-1-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.2 Milliar
https://www.properti123.com/properti-jual/12261-dijual-murah-rumah-cluster-di-jln-raisan-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.1 Milliar
https://www.properti123.com/properti-jual/12260-dijual-termurah-rumah-di-jln-sawo-kahfi-1-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.7 Milliar
https://www.properti123.com/properti-jual/12255-rumah-baru-untuk-keluarga-lokasi-strategis-dekat-gatot-subroto-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.28 Milliar
https://www.properti123.com/properti-jual/12249-rumah-cluster-di-jln-taman-sari-lebak-bulus-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.85 Milliar
https://www.properti123.com/properti-jual/12247-dijual-murah-rumah-baru-di-kebagusan-dekat-ragunan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 485 Juta
https://www.properti123.com/properti-jual/12246-dijual-rumah-mewah-ada-rooftop-di-komplek-kav-dki-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.2 Milliar
https://www.properti123.com/properti-jual/12245-dijual-murah-rumah-cluster-di-kav-dki-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.65 Milliar
https://www.properti123.com/properti-jual/12243-dijual-murah-rumah-cluster-barkah-21-residence-warung-sila-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.03 Milliar
https://www.properti123.com/properti-jual/12239-dijual-rumah-mewah-ada-kolam-renang-di-komplek-kesehatan-pesanggrahan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 13.8 Milliar
https://www.properti123.com/properti-jual/12238-dijual-rumah-di-jl-pulo-indah-petukangan-selatan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.2 Milliar
https://www.properti123.com/properti-jual/12234-dijual-murah-rumah-di-jln-perikanan-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 495 Juta
https://www.properti123.com/properti-jual/12228-dijual-termurah-rumah-cluster-di-kahfi-1-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.45 Milliar
https://www.properti123.com/properti-jual/12225-dijual-murah-rumah-pemuda-townhouse-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 950 Juta
https://www.properti123.com/properti-jual/12223-dijual-rumah-classic-eropa-ada-kolam-renang-di-jln-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.85 Milliar
https://www.properti123.com/properti-jual/12220-rumah-dijual-di-ciputat-dekat-mrt-lebak-bulus-uin-jakarta-rsia-bunda-ciputat-pasar-ciputat-samsat-ciputat,"Kota Tangerang Selatan, Banten",Rp 735 Juta
https://www.properti123.com/properti-jual/12219-dijual-murah-rumah-cluster-cozy-house-srengseng-sawah-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 875 Juta
https://www.properti123.com/properti-jual/12217-dijual-rumah-di-jln-walet-tipar-selatan-semper-jakarta-utara,"Kota Jakarta Utara, Dki Jakarta",Rp 1.1 Milliar
https://www.properti123.com/properti-jual/12214-dijual-murah-rumah-cluster-minimalis-di-tanjung-barat-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.25 Milliar
https://www.properti123.com/properti-jual/12213-dijual-murah-rumah-di-komplek-siaga-baru-jln-siaga-raya-pejaten-barat-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4 Milliar
https://www.properti123.com/properti-jual/12212-dijual-murah-rumah-baru-di-kebagusan-dekat-ragunan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 495 Juta
https://www.properti123.com/properti-jual/12209-dijual-murah-rumah-non-cluster-di-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.2 Milliar
https://www.properti123.com/properti-jual/12206-dijual-rumah-di-jln-pinang-barat-1-pondok-labu-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.8 Milliar
https://www.properti123.com/properti-jual/12205-dijual-rumah-cluster-di-jln-panjang-kahfi-1-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.8 Milliar
https://www.properti123.com/properti-jual/12201-dijual-murah-rumah-cluster-aselih-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.56 Milliar
https://www.properti123.com/properti-jual/12200-dijual-rumah-full-furnished-cluster-mahakam-residence-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.85 Milliar
https://www.properti123.com/properti-jual/12199-rumah-dekat-kuningan-rasuna-said-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.55 Milliar
https://www.properti123.com/properti-jual/12195-dijual-murah-rumah-cluster-di-cipedak-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 759 Juta
https://www.properti123.com/properti-jual/12194-dijual-murah-rumah-cluster-di-warung-sila-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.35 Milliar
https://www.properti123.com/properti-jual/12193-dijual-rumah-mewah-cluster-pejaten-pasar-minggu-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.15 Milliar
https://www.properti123.com/properti-jual/12191-dijual-rumah-cluster-di-srengseng-sawah-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.34 Milliar
https://www.properti123.com/properti-jual/12188-dijual-rumah-modern-classic-di-jln-sadar-raya-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.33 Milliar
https://www.properti123.com/properti-jual/12187-dijual-rumah-murah-cluster-scandi-house-9-di-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.03 Milliar
https://www.properti123.com/properti-jual/12185-dijual-murah-rumah-cluster-minimalis-di-tanjung-barat-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.25 Milliar
https://www.properti123.com/properti-jual/12184-dijual-murah-rumah-cluster-modern-minimalis-cluster-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.75 Milliar
https://www.properti123.com/properti-jual/12183-dijual-rumah-baru-non-cluster-di-jln-sirsak-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.5 Milliar
https://www.properti123.com/properti-jual/12180-dijual-murah-rumah-classic-modern-di-kahfi-2-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.7 Milliar
https://www.properti123.com/properti-jual/12178-dijual-rumah-non-cluster-di-cipedak-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 675 Juta
https://www.properti123.com/properti-jual/12175-dijual-rumah-classic-eropa-ada-kolam-renang-di-jln-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.85 Milliar
https://www.properti123.com/properti-jual/12174-dijual-termurah-rumah-non-cluster-di-aselih-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.65 Milliar
https://www.properti123.com/properti-jual/12173-dijual-rumah-non-cluster-di-jln-timbul-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 985
https://www.properti123.com/properti-jual/12169-dijual-murah-rumah-cluster-meinhaus-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.3 Milliar
https://www.properti123.com/properti-jual/12167-dijual-di-bawah-njop-rumah-di-komplek-liga-mas-indah-pancoran-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 25 Milliar
https://www.properti123.com/properti-jual/12166-dijual-murah-rumah-cluster-di-jln-raisan-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 950 Juta
https://www.properti123.com/properti-jual/12165-dijual-termurah-rumah-cluster-kebagusan-dekat-ragunan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.85 Milliar
https://www.properti123.com/properti-jual/12161-dijual-murah-rumah-cluster-the-cozy-house-palem-2-jln-kahfi-1-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 950 Juta
https://www.properti123.com/properti-jual/12160-dijual-murah-rumah-cluster-di-warung-sila-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 925 Juta
https://www.properti123.com/properti-jual/12150-dijual-rumah-mewah-dengan-kolam-renang-ada-rooftop-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.15 Milliar
https://www.properti123.com/properti-jual/12145-dijual-rumah-daerah-duren-sawit-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 9.2 Milliar
https://www.properti123.com/properti-jual/12143-dijual-rumah-cluster-jln-durian-barat-by-permata-residence-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.15 Milliar
https://www.properti123.com/properti-jual/12139-dijual-murah-rumah-dekat-stasiun-cawang-tebet-timur-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.1 Milliar
https://www.properti123.com/properti-jual/12138-dijual-rumah-ada-rooftop-di-jln-tebet-timur-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.95 Milliar
https://www.properti123.com/properti-jual/12137-dijual-murah-rumah-di-jln-kebon-baru-asem-baris-tebet-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.6 Milliar
https://www.properti123.com/properti-jual/12108-rumah-di-jagakarsa-jakarta-selatan-dekat-sekolah-dan-universitas-ternama,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.35 Milliar
https://www.properti123.com/properti-jual/12106-rumah-baru-strategis-di-kalibata-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.45 Milliar
https://www.properti123.com/properti-jual/12104-dijual-tanah-dan-rumah-di-jln-cempaka-putih-raya-no-40-pinggir-jalan-utama,"Kota Jakarta Pusat, Dki Jakarta",Rp 15 Milliar
https://www.properti123.com/properti-jual/12097-dijual-rumah-cluster-mewah-di-jln-sadar-raya-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.35 Milliar
https://www.properti123.com/properti-jual/12094-dijual-rumah-cluster-jln-durian-barat-by-permata-residence-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.15 Milliar
https://www.properti123.com/properti-jual/12093-rumah-mewah-dengan-kolam-renang-ada-rooftop-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.15 Milliar
https://www.properti123.com/properti-jual/12081-dijual-murah-rumah-cluster-mewah-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.9 Milliar
https://www.properti123.com/properti-jual/12074-dijual-murah-rumah-dekat-stasiun-cawang-tebet-timur-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.1 Milliar
https://www.properti123.com/properti-jual/12068-dijual-rumah-ada-rooftop-di-jln-tebet-timur-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.95 Milliar
https://www.properti123.com/properti-jual/12053-dijual-rumah-cluster-mewah-di-jln-sadar-raya-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.35 Milliar
https://www.properti123.com/properti-jual/12041-murah-rumah-di-jln-kebon-baru-asem-baris-tebet-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.6 Milliar
https://www.properti123.com/properti-jual/12037-dijual-murah-rumah-di-jln-kebon-baru-asem-baris-tebet-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.6 Milliar
https://www.properti123.com/properti-jual/12034-rumah-baru-minimalis-di-jln-tebet-utara-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.5 Milliar
https://www.properti123.com/properti-jual/12030-rumah-mewah-siap-huni-di-kawasan-elit-kemang-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 8.7 Milliar
https://www.properti123.com/properti-jual/12011-dijual-rumah-mewah-dengan-kolam-renang-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.5 Milliar
https://www.properti123.com/properti-jual/12010-rumah-keluarga-siap-huni-di-tb-simatupang-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.3 Milliar
https://www.properti123.com/properti-jual/12005-dijual-rumah-cluster-mewah-di-jln-timbul-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.95 Milliar
https://www.properti123.com/properti-jual/11999-dijual-rumah-mewah-dengan-kolam-renang-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.5 Milliar
https://www.properti123.com/properti-jual/11995-dijual-rumah-cluster-mewah-di-jln-timbul-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.95 Milliar
https://www.properti123.com/properti-jual/11993-dijual-rumah-cluster-di-jln-warung-sila-raya-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.8 Milliar
https://www.properti123.com/properti-jual/11992-dijual-murah-rumah-cluster-kebagusan-4-residence-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.76 Milliar
https://www.properti123.com/properti-jual/11987-dijual-rumah-non-cluster-di-kahfi-2-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.7 Milliar
https://www.properti123.com/properti-jual/11986-dijual-rumah-mewah-design-eropa-classic-modern-di-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.7 Milliar
https://www.properti123.com/properti-jual/11982-rumah-mewah-3-lantai-di-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.6 Milliar
https://www.properti123.com/properti-jual/11981-dijual-murah-rumah-cluster-jamboo-hills-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.3 Milliar
https://www.properti123.com/properti-jual/11977-dijual-murah-rumah-cluster-raisan-residence-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.75 Milliar
https://www.properti123.com/properti-jual/11975-rumah-baru-untuk-keluarga-lokasi-strategis-di-pejaten-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 6.35 Milliar
https://www.properti123.com/properti-jual/11959-dijual-termurah-rumah-cluster-dekat-aeon-mall-tanjung-barat-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.25 Milliar
https://www.properti123.com/properti-jual/11937-rumah-mewah-design-eropa-classic-modern-di-jagakarsa,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.7 Milliar
https://www.properti123.com/properti-jual/11936-dijual-rumah-non-cluster-di-kahfi-2-jagakarsa-jakarta-selata,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.7 Milliar
https://www.properti123.com/properti-jual/11929-rumah-baru-keluarga-dekat-universitas-pancasila-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.48 Milliar
https://www.properti123.com/properti-jual/11923-rumah-baru-strategis-dekat-tb-simatupang-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.55 Milliar
https://www.properti123.com/properti-jual/11922-dijual-murah-rumah-cluster-jamboo-hills-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.3 Milliar
https://www.properti123.com/properti-jual/11920-dijual-rumah-non-cluster-di-kahfi-2-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.7 Milliar
https://www.properti123.com/properti-jual/11917-dijual-rumah-mewah-design-eropa-classic-modern-di-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.7 Milliar
https://www.properti123.com/properti-jual/11915-dijual-murah-rumah-cluster-raisan-residence-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.75 Milliar
https://www.properti123.com/properti-jual/11910-rumah-baru-siap-huni-di-pesanggrahan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.95 Milliar
https://www.properti123.com/properti-jual/11909-rumah-baru-strategis-di-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.69 Milliar
https://www.properti123.com/properti-jual/11904-dijual-rumah-cluster-mewah-di-cilandak-kko-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.45 Milliar
https://www.properti123.com/properti-jual/11903-dijual-murah-rumah-mewah-ada-rooftop-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.7 Milliar
https://www.properti123.com/properti-jual/11902-dijual-cepat-rumah-murah-di-perumahan-jatinegara-baru-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3 Milliar
https://www.properti123.com/properti-jual/11896-dijual-murah-rumah-mewah-ada-rooftop-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.7 Milliar
https://www.properti123.com/properti-jual/11894-dijual-rumah-cluster-mewah-di-cilandak-kko-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.55 Milliar
https://www.properti123.com/properti-jual/11889-dijual-murah-rumah-mewah-ada-rooftop-di-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.7 Milliar
https://www.properti123.com/properti-jual/11884-dijual-rumah-mewah-ada-kolam-renang-di-komplek-kesehatan-pesanggrahan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 13.8 Milliar
https://www.properti123.com/properti-jual/11883-dijual-cepat-rumah-murah-di-perumahan-jatinegara-baru-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3 Milliar
https://www.properti123.com/properti-jual/11878-dijual-murah-rumah-cluster-cozy-house-srengseng-sawah-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 950 Juta
https://www.properti123.com/properti-jual/11871-dijual-rumah-cluster-perdana-house-99-pesanggrahan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.5 Milliar
https://www.properti123.com/properti-jual/11866-dijual-murah-rumah-cluster-casa-9-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.83 Milliar
https://www.properti123.com/properti-jual/11862-dijual-rumah-ada-rooftop-cluster-ijo-residence-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.73 Milliar
https://www.properti123.com/properti-jual/11861-dijual-murah-rumah-cluster-di-warung-sila-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 925 Juta
https://www.properti123.com/properti-jual/11847-dijual-cepat-rumah-murah-di-perumahan-jatinegara-baru-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3 Milliar
https://www.properti123.com/properti-jual/11843-rumah-baru-strategis-dekat-mampang-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.3 Milliar
https://www.properti123.com/properti-jual/11840-rumah-ada-rooftop-cluster-ijo-residence-kav-e-jagakarsa,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.73 Milliar
https://www.properti123.com/properti-jual/11836-dijual-murah-rumah-cluster-casa-9-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.83 Milliar
https://www.properti123.com/properti-jual/11834-dijual-rumah-di-jln-walet-tipar-selatan-semper-jakarta-utara,"Kota Jakarta Utara, Dki Jakarta",Rp 1.1 Milliar
https://www.properti123.com/properti-jual/11831-dijual-murah-rumah-classic-modern-di-kahfi-2-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.7 Milliar
https://www.properti123.com/properti-jual/11818-rumah-dijual-dekat-universitas-pancasila-ui-depok-universitas-gunadarma-setu-babakan-stasiun-universitas-pancasila,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.9 Milliar
https://www.properti123.com/properti-jual/11813-dijual-cepat-rumah-2-lantai-ukuran-7x16-di-jakarta-barat-5-kt-dan-2-km,"Kota Jakarta Barat, Dki Jakarta",Rp 1.35 Milliar
https://www.properti123.com/properti-jual/11808-dijual-murah-rumah-cluster-di-jln-raisan-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.1 Milliar
https://www.properti123.com/properti-jual/11805-dijual-murah-rumah-cluster-di-jln-taman-sari-lebak-bulus-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.85 Milliar
https://www.properti123.com/properti-jual/11804-dijual-rumah-classic-eropa-ada-kolam-renang-di-jln-kebagusan-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.85 Milliar
https://www.properti123.com/properti-jual/11793-rumah-baru-keluarga-di-lenteng-agung-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.35 Milliar
https://www.properti123.com/properti-jual/11792-dijual-murah-rumah-cluster-di-jln-raya-kahfi-2-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.5 Milliar
https://www.properti123.com/properti-jual/11787-dijual-termurah-rumah-non-cluster-di-kahfi-1-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 2.2 Milliar
https://www.properti123.com/properti-jual/11778-dijual-murah-rumah-cluster-di-jln-raya-kahfi-2-jagakarsa-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.5 Milliar
